ID,adj.P.Val,P.Value,t,B,logFC,Gene,Gene.title
1559_at,2.64E-02,1.48E-02,2.536752,-3.67261,0.1388538,PAK2,p21 (RAC1) activated kinase 2
31808_at,2.64E-02,1.48E-02,2.536645,-3.67285,0.2085633,ING3,inhibitor of growth family member 3
37605_at,2.64E-02,1.48E-02,-2.536093,-3.67408,-0.1374788,COL2A1,collagen type II alpha 1 chain
1236_s_at,2.64E-02,1.48E-02,-2.536059,-3.67416,-0.1417701,NF1P9///NF1,neurofibromin 1 pseudogene 9///neurofibromin 1
37913_at,2.64E-02,1.48E-02,-2.535682,-3.675,-0.1506375,DHFR,dihydrofolate reductase
33786_r_at,2.64E-02,1.48E-02,-2.535469,-3.67547,-0.1467099,CEP104,centrosomal protein 104
162_at,2.64E-02,1.48E-02,-2.535391,-3.67564,-0.2455128,USP11,ubiquitin specific peptidase 11
32006_r_at,2.65E-02,1.48E-02,-2.534496,-3.67764,-0.4851364,SMR3B,submaxillary gland androgen regulated protein 3B
456_at,2.65E-02,1.49E-02,-2.53409,-3.67854,-0.342225,SMARCD3,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"
1792_g_at,2.65E-02,1.49E-02,2.533958,-3.67883,0.1786939,CDK2,cyclin dependent kinase 2
33236_at,2.65E-02,1.49E-02,2.533295,-3.68031,0.597561,RARRES3,retinoic acid receptor responder 3
32555_at,2.66E-02,1.49E-02,-2.532781,-3.68145,-0.1071193,TBL1X,transducin (beta)-like 1X-linked
40930_at,2.66E-02,1.49E-02,-2.531693,-3.68388,-0.12169,SULT4A1,sulfotransferase family 4A member 1
668_s_at,2.66E-02,1.49E-02,2.531628,-3.68402,1.0832897,MMP7,matrix metallopeptidase 7
41434_at,2.67E-02,1.50E-02,2.531345,-3.68465,0.247334,USP46,ubiquitin specific peptidase 46
35745_f_at,2.68E-02,1.50E-02,2.529812,-3.68806,0.2756736,PCBP2,poly(rC) binding protein 2
33471_g_at,2.68E-02,1.50E-02,-2.529273,-3.68926,-0.191839,GRIP2,glutamate receptor interacting protein 2
40095_at,2.68E-02,1.51E-02,2.528773,-3.69037,0.9314571,CA2,carbonic anhydrase 2
33302_at,2.68E-02,1.51E-02,-2.528335,-3.69134,-0.1406945,SSPN,sarcospan
33825_at,2.69E-02,1.51E-02,-2.528058,-3.69196,-0.5091444,SERPINA3,serpin family A member 3
33543_s_at,2.69E-02,1.51E-02,2.52804,-3.692,0.2901479,PNN,"pinin, desmosome associated protein"
40608_at,2.70E-02,1.51E-02,2.526482,-3.69546,0.2094691,ATXN7L3B,ataxin 7 like 3B
696_at,2.70E-02,1.51E-02,-2.526361,-3.69573,-0.2927638,HOXD8,homeobox D8
1770_at,2.70E-02,1.52E-02,-2.526086,-3.69634,-0.0996314,IFNA2,interferon alpha 2
808_at,2.70E-02,1.52E-02,2.525925,-3.6967,0.2610241,RAB27B,"RAB27B, member RAS oncogene family"
39377_at,2.70E-02,1.52E-02,2.524958,-3.69884,0.1812891,MRPS27,mitochondrial ribosomal protein S27
650_s_at,2.71E-02,1.52E-02,-2.524659,-3.69951,-0.1811946,CAMK2G,calcium/calmodulin dependent protein kinase II gamma
34443_at,2.71E-02,1.52E-02,-2.524584,-3.69967,-0.4085313,BRINP3,BMP/retinoic acid inducible neural specific 3
493_at,2.71E-02,1.52E-02,-2.524516,-3.69982,-0.2458786,CSNK1D,casein kinase 1 delta
39054_at,2.71E-02,1.52E-02,-2.524445,-3.69998,-0.3912742,GSTM4///GSTM2///GSTM1,glutathione S-transferase mu 4///glutathione S-transferase mu 2 (muscle)///glutathione S-transferase mu 1
37380_at,2.71E-02,1.52E-02,2.524058,-3.70084,0.1699079,GTF2B,general transcription factor IIB
37965_at,2.71E-02,1.53E-02,-2.523386,-3.70233,-0.2940783,PARVB,parvin beta
1801_at,2.71E-02,1.53E-02,2.523006,-3.70318,0.3062,BARD1,BRCA1 associated RING domain 1
41489_at,2.72E-02,1.53E-02,2.521862,-3.70571,0.1520677,TLE1,transducin like enhancer of split 1
38322_at,2.72E-02,1.53E-02,-2.521484,-3.70655,-0.0928581,PAGE4,PAGE family member 4
39205_at,2.73E-02,1.53E-02,-2.521163,-3.70727,-0.1384927,GDPD5,glycerophosphodiester phosphodiesterase domain containing 5
35039_at,2.73E-02,1.54E-02,2.52084,-3.70798,0.2410897,DCUN1D4,defective in cullin neddylation 1 domain containing 4
38775_at,2.73E-02,1.54E-02,-2.520438,-3.70887,-0.3703355,LRP1,LDL receptor related protein 1
33813_at,2.73E-02,1.54E-02,-2.520423,-3.7089,-0.3619379,TNFRSF1B,TNF receptor superfamily member 1B
38225_at,2.73E-02,1.54E-02,-2.519886,-3.71009,-0.1597035,KCNH2,potassium voltage-gated channel subfamily H member 2
41778_at,2.74E-02,1.54E-02,-2.518975,-3.71211,-0.259829,SLC1A5,solute carrier family 1 member 5
36627_at,2.74E-02,1.54E-02,2.518614,-3.71291,0.7997607,SPARCL1,SPARC like 1
31875_at,2.74E-02,1.55E-02,-2.518188,-3.71386,-0.1645018,ASB1,ankyrin repeat and SOCS box containing 1
34849_at,2.75E-02,1.55E-02,2.517233,-3.71597,0.2467347,SARS,seryl-tRNA synthetase
37930_at,2.75E-02,1.55E-02,-2.517141,-3.71618,-0.1849445,ATP7B,ATPase copper transporting beta
38961_at,2.76E-02,1.55E-02,-2.515789,-3.71917,-0.1369516,KIAA1107,KIAA1107
31897_at,2.76E-02,1.56E-02,2.514885,-3.72117,0.5882267,FILIP1L,filamin A interacting protein 1 like
1516_g_at,2.77E-02,1.56E-02,2.514287,-3.7225,0.3993221,FEN1,flap structure-specific endonuclease 1
35264_at,2.77E-02,1.56E-02,2.513591,-3.72404,0.2231634,NDUFS3,NADH:ubiquinone oxidoreductase core subunit S3
445_at,2.77E-02,1.56E-02,-2.51346,-3.72433,-0.2843745,NKX3-1,NK3 homeobox 1
40314_at,2.77E-02,1.57E-02,-2.513119,-3.72508,-0.1941316,SYNGR3,synaptogyrin 3
34593_g_at,2.78E-02,1.57E-02,2.512276,-3.72695,0.1584569,RPS17,ribosomal protein S17
34484_at,2.78E-02,1.57E-02,2.512231,-3.72705,0.2742845,ARFGEF2,ADP ribosylation factor guanine nucleotide exchange factor 2
544_at,2.78E-02,1.57E-02,-2.511709,-3.7282,-0.2724025,NFKB2,nuclear factor kappa B subunit 2
31707_at,2.79E-02,1.57E-02,-2.511362,-3.72897,-0.1255734,ZNF10,zinc finger protein 10
1041_at,2.79E-02,1.57E-02,-2.511324,-3.72905,-0.1268329,EFNA5,ephrin A5
37510_at,2.79E-02,1.58E-02,2.510491,-3.73089,0.3340408,STX8,syntaxin 8
37189_at,2.79E-02,1.58E-02,-2.51037,-3.73116,-0.2802252,PMM1,phosphomannomutase 1
1467_at,2.79E-02,1.58E-02,2.510077,-3.73181,0.4752533,EPS8,epidermal growth factor receptor pathway substrate 8
34556_at,2.79E-02,1.58E-02,-2.510047,-3.73188,-0.2162183,KRT9,keratin 9
37386_i_at,2.79E-02,1.58E-02,-2.509813,-3.73239,-0.2583155,KDELR1,KDEL endoplasmic reticulum protein retention receptor 1
35683_at,2.79E-02,1.58E-02,-2.509697,-3.73265,-0.1798686,MORC2,MORC family CW-type zinc finger 2
1184_at,2.79E-02,1.58E-02,2.509578,-3.73291,0.4451542,MIR7703///PSME2,microRNA 7703///proteasome activator subunit 2
35051_at,2.80E-02,1.58E-02,-2.509438,-3.73322,-0.4700762,CA6,carbonic anhydrase 6
41532_at,2.80E-02,1.58E-02,-2.508988,-3.73421,-0.1849419,ZBTB17,zinc finger and BTB domain containing 17
31756_at,2.81E-02,1.59E-02,-2.50691,-3.73881,-0.0993802,,
1433_g_at,2.82E-02,1.59E-02,-2.505751,-3.74136,-0.2762587,SMAD3,SMAD family member 3
31800_at,2.83E-02,1.60E-02,-2.504418,-3.74431,-0.4120474,,
41637_at,2.83E-02,1.60E-02,-2.504078,-3.74506,-0.17696,DEXI,Dexi homolog
1752_at,2.84E-02,1.60E-02,-2.503293,-3.74679,-0.4109405,CALR,calreticulin
37327_at,2.84E-02,1.60E-02,2.502953,-3.74754,0.6040253,EGFR,epidermal growth factor receptor
796_i_at,2.84E-02,1.61E-02,-2.502273,-3.74904,-0.3326745,CDKL1,cyclin dependent kinase like 1
31644_at,2.84E-02,1.61E-02,-2.502165,-3.74928,-0.1804818,CCL27,C-C motif chemokine ligand 27
41728_at,2.85E-02,1.61E-02,2.501492,-3.75076,0.2447305,MLEC,malectin
40010_s_at,2.85E-02,1.61E-02,-2.500541,-3.75286,-0.1370665,AFF2,AF4/FMR2 family member 2
1157_s_at,2.86E-02,1.62E-02,2.499663,-3.75479,0.2102059,IFNAR1,interferon alpha and beta receptor subunit 1
36667_at,2.86E-02,1.62E-02,-2.499465,-3.75523,-0.3959725,PYGB,"phosphorylase, glycogen; brain"
944_s_at,2.86E-02,1.62E-02,-2.499218,-3.75577,-0.3922069,PPFIA1,PTPRF interacting protein alpha 1
38307_at,2.86E-02,1.62E-02,-2.499162,-3.7559,-0.1275208,NCDN,neurochondrin
2012_s_at,2.87E-02,1.62E-02,2.498372,-3.75764,0.3286942,PRKDC,"protein kinase, DNA-activated, catalytic polypeptide"
41026_f_at,2.87E-02,1.63E-02,-2.497431,-3.75971,-0.1267739,GYPB,glycophorin B (MNS blood group)
508_at,2.88E-02,1.63E-02,-2.496694,-3.76133,-0.1573985,SUPT4H1,"SPT4 homolog, DSIF elongation factor subunit"
40528_at,2.88E-02,1.63E-02,-2.496561,-3.76162,-0.2436572,LHX2,LIM homeobox 2
40578_s_at,2.88E-02,1.63E-02,-2.495995,-3.76287,-0.2802058,TMOD1,tropomodulin 1
40962_s_at,2.88E-02,1.63E-02,2.495822,-3.76325,0.4463824,SMARCA2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2"
33552_at,2.88E-02,1.63E-02,-2.495714,-3.76349,-0.1179893,SLCO1A2,solute carrier organic anion transporter family member 1A2
35836_at,2.88E-02,1.63E-02,2.495632,-3.76367,0.1783858,NUDC,"nuclear distribution C, dynein complex regulator"
714_at,2.89E-02,1.64E-02,-2.49505,-3.76495,-0.1782268,CAP2,"CAP, adenylate cyclase-associated protein, 2 (yeast)"
40822_at,2.89E-02,1.64E-02,2.49416,-3.76691,0.3064197,NFATC3,nuclear factor of activated T-cells 3
41739_s_at,2.89E-02,1.64E-02,2.493947,-3.76738,0.5941484,CALD1,caldesmon 1
40811_at,2.90E-02,1.64E-02,2.493497,-3.76837,0.1966135,ZNF451,zinc finger protein 451
40062_s_at,2.90E-02,1.64E-02,-2.493491,-3.76838,-0.1997724,MYL4,myosin light chain 4
1495_at,2.90E-02,1.64E-02,2.493182,-3.76906,0.5814117,LTBP1,latent transforming growth factor beta binding protein 1
1921_at,2.90E-02,1.65E-02,-2.492532,-3.77049,-0.1610798,RASGRF1,Ras protein specific guanine nucleotide releasing factor 1
37428_at,2.90E-02,1.65E-02,-2.492498,-3.77056,-0.0963799,NTNG1,netrin G1
757_at,2.90E-02,1.65E-02,2.492417,-3.77074,0.5684329,ANXA2,annexin A2
40073_at,2.91E-02,1.65E-02,-2.491387,-3.773,-0.1622316,KIAA0391,KIAA0391
34130_at,2.92E-02,1.66E-02,-2.490323,-3.77534,-0.1543939,STXBP5L,syntaxin binding protein 5 like
35116_at,2.92E-02,1.66E-02,2.490259,-3.77548,0.1657855,ANKRD12,ankyrin repeat domain 12
36618_g_at,2.92E-02,1.66E-02,2.490002,-3.77605,0.4472017,ID1,"inhibitor of DNA binding 1, HLH protein"
34996_at,2.92E-02,1.66E-02,-2.489919,-3.77623,-0.2126096,TMPRSS2,"transmembrane protease, serine 2"
279_at,2.92E-02,1.66E-02,-2.489753,-3.7766,-0.8053438,NR4A1,nuclear receptor subfamily 4 group A member 1
33596_at,2.92E-02,1.66E-02,-2.489711,-3.77669,-0.1035218,SPOCK3,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 3"
41322_s_at,2.92E-02,1.66E-02,2.48967,-3.77678,0.3139382,NHP2,NHP2 ribonucleoprotein
36181_at,2.92E-02,1.66E-02,2.489321,-3.77754,0.3313497,LASP1,LIM and SH3 protein 1
33721_at,2.92E-02,1.66E-02,-2.489215,-3.77778,-0.1980577,ABCC2,ATP binding cassette subfamily C member 2
39861_at,2.93E-02,1.66E-02,-2.488417,-3.77953,-0.4551618,CTTN,cortactin
34155_s_at,2.93E-02,1.66E-02,-2.488223,-3.77996,-0.1431593,TYR,tyrosinase
33818_at,2.93E-02,1.67E-02,-2.487967,-3.78052,-0.242175,VCP,valosin containing protein
39479_g_at,2.93E-02,1.67E-02,-2.487671,-3.78117,-0.1275722,KCTD7,potassium channel tetramerization domain containing 7
33901_at,2.94E-02,1.67E-02,-2.486222,-3.78435,-0.2331781,SLC29A1,solute carrier family 29 member 1 (Augustine blood group)
33727_r_at,2.94E-02,1.67E-02,2.486109,-3.7846,0.1342311,RTEL1-TNFRSF6B///TNFRSF6B,RTEL1-TNFRSF6B readthrough (NMD candidate)///TNF receptor superfamily member 6b
31425_g_at,2.94E-02,1.67E-02,-2.48589,-3.78508,-0.1555797,OR2F2///OR2F1,olfactory receptor family 2 subfamily F member 2///olfactory receptor family 2 subfamily F member 1 (gene/pseudogene)
33387_at,2.94E-02,1.67E-02,2.485693,-3.78551,0.4214419,GAS7,growth arrest specific 7
38413_at,2.94E-02,1.67E-02,2.485655,-3.78559,0.3263351,DAD1,defender against cell death 1
37231_at,2.94E-02,1.68E-02,2.48554,-3.78585,0.1846519,DLGAP5,DLG associated protein 5
36505_at,2.94E-02,1.68E-02,-2.48543,-3.78609,-0.4515988,CASQ2,calsequestrin 2
33574_at,2.95E-02,1.68E-02,-2.484665,-3.78776,-0.0913323,C6orf10,chromosome 6 open reading frame 10
1759_f_at,2.95E-02,1.68E-02,-2.484486,-3.78816,-0.1575543,CYP3A7-CYP3A51P///CYP3A7,CYP3A7-CYP3A51P readthrough///cytochrome P450 family 3 subfamily A member 7
1907_at,2.95E-02,1.68E-02,-2.484433,-3.78827,-0.142247,RBL1,RB transcriptional corepressor like 1
981_at,2.95E-02,1.68E-02,-2.484431,-3.78828,-0.3097243,MCM4,minichromosome maintenance complex component 4
41471_at,2.95E-02,1.68E-02,2.484313,-3.78854,0.9652906,S100A9,S100 calcium binding protein A9
37784_at,2.95E-02,1.68E-02,-2.483626,-3.79004,-0.1456612,CDH6,cadherin 6
37715_at,2.95E-02,1.68E-02,2.483558,-3.79019,0.1325687,SNW1,SNW domain containing 1
998_s_at,2.96E-02,1.69E-02,2.482733,-3.792,0.6880506,IL1R2,interleukin 1 receptor type 2
37823_at,2.97E-02,1.69E-02,2.481456,-3.7948,0.5607078,CCL8,C-C motif chemokine ligand 8
38833_at,2.97E-02,1.69E-02,2.481304,-3.79513,0.5203836,HLA-DPA1,"major histocompatibility complex, class II, DP alpha 1"
953_g_at,2.97E-02,1.69E-02,2.480846,-3.79614,0.4476053,LOC101929368///FKBP1A,uncharacterized LOC101929368///FK506 binding protein 1A
36841_at,2.97E-02,1.70E-02,-2.480704,-3.79645,-0.2009308,ACOT8,acyl-CoA thioesterase 8
1482_g_at,2.98E-02,1.70E-02,2.480098,-3.79778,1.1316221,MMP12,matrix metallopeptidase 12
35951_at,2.98E-02,1.70E-02,-2.479136,-3.79988,-0.1213217,NRXN3,neurexin 3
36447_at,2.99E-02,1.70E-02,-2.47883,-3.80055,-0.4495867,FCN1,ficolin 1
38264_at,2.99E-02,1.71E-02,2.478132,-3.80208,0.1497788,RABIF,RAB interacting factor
36683_at,2.99E-02,1.71E-02,-2.477666,-3.8031,-0.2059553,MGP,matrix Gla protein
602_s_at,2.99E-02,1.71E-02,-2.477548,-3.80336,-0.1644273,HSD17B1,hydroxysteroid 17-beta dehydrogenase 1
35585_at,3.00E-02,1.71E-02,-2.477206,-3.80411,-0.2492301,ERV9-1,endogenous retrovirus group 9 member 1
36137_at,3.00E-02,1.71E-02,-2.477155,-3.80422,-0.1579407,CHD4,chromodomain helicase DNA binding protein 4
665_at,3.00E-02,1.71E-02,2.476618,-3.80539,0.1932464,NEK4,NIMA related kinase 4
33851_at,3.00E-02,1.71E-02,-2.47638,-3.80592,-0.1665761,CFAP20,cilia and flagella associated protein 20
34432_at,3.00E-02,1.71E-02,-2.476218,-3.80627,-0.1990349,SH2D2A,SH2 domain containing 2A
37339_at,3.00E-02,1.71E-02,2.476094,-3.80654,0.1451403,MIR4271///C3orf62///USP4,microRNA 4271///chromosome 3 open reading frame 62///ubiquitin specific peptidase 4
2082_s_at,3.00E-02,1.72E-02,-2.47588,-3.80701,-0.2197713,CDH1,cadherin 1
32445_at,3.02E-02,1.73E-02,-2.473493,-3.81223,-0.1499542,PAFAH1B2,platelet activating factor acetylhydrolase 1b catalytic subunit 2
37342_s_at,3.02E-02,1.73E-02,-2.473214,-3.81284,-0.119644,IVD,isovaleryl-CoA dehydrogenase
39624_at,3.03E-02,1.73E-02,-2.472572,-3.81424,-0.3783523,LTB4R,leukotriene B4 receptor
36777_at,3.03E-02,1.73E-02,-2.472084,-3.81531,-0.2168205,KLRC4-KLRK1///KLRK1,KLRC4-KLRK1 readthrough///killer cell lectin like receptor K1
32070_at,3.03E-02,1.73E-02,-2.471784,-3.81597,-0.3550466,PTPRCAP,"protein tyrosine phosphatase, receptor type C associated protein"
33327_at,3.04E-02,1.74E-02,-2.471153,-3.81734,-0.2485394,MYRF,myelin regulatory factor
34372_at,3.05E-02,1.74E-02,2.469715,-3.82049,0.2200177,HUWE1,"HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase"
31798_at,3.05E-02,1.74E-02,-2.469549,-3.82085,-0.5175363,TFF1,trefoil factor 1
37111_g_at,3.05E-02,1.74E-02,-2.469515,-3.82092,-0.2746531,PFKFB3,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3"
40034_r_at,3.05E-02,1.75E-02,-2.468677,-3.82275,-0.0928388,SCARF1,scavenger receptor class F member 1
36352_at,3.05E-02,1.75E-02,-2.46841,-3.82333,-0.2345069,HES2,hes family bHLH transcription factor 2
39420_at,3.06E-02,1.75E-02,-2.468087,-3.82404,-0.3214464,DDIT3,DNA damage inducible transcript 3
1854_at,3.06E-02,1.75E-02,-2.467649,-3.82499,-0.429775,MYBL2,MYB proto-oncogene like 2
32011_g_at,3.06E-02,1.75E-02,-2.467046,-3.82631,-0.1824768,,
35543_at,3.06E-02,1.75E-02,-2.466864,-3.82671,-0.1062368,RPGRIP1,retinitis pigmentosa GTPase regulator interacting protein 1
37887_at,3.07E-02,1.76E-02,-2.465655,-3.82934,-0.148865,CHEK2,checkpoint kinase 2
35424_g_at,3.08E-02,1.77E-02,-2.464261,-3.83238,-0.1232957,GRM5,glutamate metabotropic receptor 5
34771_at,3.08E-02,1.77E-02,-2.464114,-3.8327,-0.3807892,PLPP2,phospholipid phosphatase 2
35835_at,3.08E-02,1.77E-02,-2.464109,-3.83271,-0.1851192,ANAPC5,anaphase promoting complex subunit 5
1585_at,3.08E-02,1.77E-02,2.46401,-3.83293,0.6846091,ERBB3,erb-b2 receptor tyrosine kinase 3
618_at,3.09E-02,1.77E-02,-2.463352,-3.83436,-0.1279132,PF4V1,platelet factor 4 variant 1
37543_at,3.09E-02,1.77E-02,2.463201,-3.83469,0.3382621,ARHGEF6,Rac/Cdc42 guanine nucleotide exchange factor 6
32859_at,3.11E-02,1.78E-02,2.460715,-3.84011,0.6365582,STAT1,signal transducer and activator of transcription 1
41687_r_at,3.11E-02,1.78E-02,-2.460487,-3.84061,-0.168077,,
32685_at,3.11E-02,1.78E-02,-2.460325,-3.84096,-0.1901584,RALGPS1,Ral GEF with PH domain and SH3 binding motif 1
248_at,3.11E-02,1.79E-02,2.459631,-3.84247,0.2681562,COPS2,COP9 signalosome subunit 2
35551_g_at,3.12E-02,1.79E-02,-2.459382,-3.84301,-0.1432843,PCYT1B,"phosphate cytidylyltransferase 1, choline, beta"
38377_at,3.12E-02,1.79E-02,-2.458504,-3.84492,-0.1129029,KAT6A,lysine acetyltransferase 6A
39021_at,3.12E-02,1.79E-02,2.458485,-3.84496,0.2998677,DPY19L1,dpy-19 like 1
41250_at,3.13E-02,1.79E-02,2.457458,-3.8472,0.3220452,AIMP2,aminoacyl tRNA synthetase complex interacting multifunctional protein 2
34674_at,3.14E-02,1.80E-02,-2.456561,-3.84915,-0.5737812,S100A1,S100 calcium binding protein A1
160022_at,3.14E-02,1.80E-02,-2.456069,-3.85022,-0.2685062,CSF1R,colony stimulating factor 1 receptor
32826_at,3.14E-02,1.80E-02,2.455977,-3.85042,0.3018601,ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1
37321_at,3.14E-02,1.80E-02,2.4559,-3.85059,0.1789048,TTC1,tetratricopeptide repeat domain 1
35706_at,3.14E-02,1.80E-02,2.455823,-3.85075,0.2215441,NR1D2,nuclear receptor subfamily 1 group D member 2
33931_at,3.15E-02,1.81E-02,2.454846,-3.85288,0.3842626,GPX4,glutathione peroxidase 4
129_g_at,3.15E-02,1.81E-02,2.454466,-3.8537,0.6093476,CTSK,cathepsin K
37391_at,3.15E-02,1.81E-02,2.45426,-3.85415,0.6294029,CTSL,cathepsin L
41533_at,3.16E-02,1.81E-02,2.453034,-3.85682,0.178823,FAM110B,family with sequence similarity 110 member B
1624_at,3.16E-02,1.81E-02,2.452982,-3.85693,0.1912904,RAP1GDS1,Rap1 GTPase-GDP dissociation stimulator 1
32126_at,3.16E-02,1.82E-02,-2.452499,-3.85798,-0.1285997,FGF7,fibroblast growth factor 7
41091_at,3.17E-02,1.82E-02,2.45151,-3.86013,0.2908116,BPTF,bromodomain PHD finger transcription factor
39020_at,3.17E-02,1.82E-02,-2.451505,-3.86014,-0.2291141,SIVA1,SIVA1 apoptosis inducing factor
38246_r_at,3.17E-02,1.82E-02,-2.451013,-3.8612,-0.0926821,,
34846_at,3.18E-02,1.83E-02,-2.450159,-3.86306,-0.1303875,CAMK2B,calcium/calmodulin dependent protein kinase II beta
40039_g_at,3.18E-02,1.83E-02,-2.450092,-3.8632,-0.1404546,MIR6132///ST7-OT3///ST7,microRNA 6132///ST7 overlapping transcript 3///suppression of tumorigenicity 7
36665_at,3.18E-02,1.83E-02,-2.450059,-3.86328,-0.1003955,FH,fumarate hydratase
1170_at,3.18E-02,1.83E-02,-2.449963,-3.86348,-0.118796,CSF1,colony stimulating factor 1
37287_at,3.19E-02,1.83E-02,-2.44855,-3.86655,-0.2616871,NRCAM,neuronal cell adhesion molecule
37474_at,3.19E-02,1.84E-02,2.448248,-3.8672,0.1985715,OIP5,Opa interacting protein 5
1144_at,3.19E-02,1.84E-02,-2.448034,-3.86767,-0.1010295,FGFR2,fibroblast growth factor receptor 2
35321_at,3.19E-02,1.84E-02,2.447798,-3.86818,0.1841399,TLK2,tousled like kinase 2
36309_at,3.20E-02,1.84E-02,-2.447271,-3.86932,-0.0934714,MSTN,myostatin
37390_at,3.20E-02,1.84E-02,-2.446457,-3.87109,-0.1484964,DHX38,DEAH-box helicase 38
38922_at,3.20E-02,1.84E-02,-2.446353,-3.87131,-0.1863213,TNK1,tyrosine kinase non receptor 1
806_at,3.20E-02,1.84E-02,-2.44615,-3.87175,-0.2101115,PLK3,polo like kinase 3
1464_at,3.21E-02,1.85E-02,-2.446003,-3.87207,-0.1213453,MIR483,microRNA 483
41090_s_at,3.21E-02,1.85E-02,-2.445917,-3.87226,-0.1311431,ATP2B2,ATPase plasma membrane Ca2+ transporting 2
35239_at,3.22E-02,1.85E-02,2.444305,-3.87575,0.1358936,EMD,emerin
32349_at,3.23E-02,1.86E-02,-2.443182,-3.87818,-0.1297315,ANXA10,annexin A10
33716_at,3.23E-02,1.86E-02,2.442986,-3.87861,0.2467685,RAB22A,"RAB22A, member RAS oncogene family"
37251_s_at,3.23E-02,1.86E-02,2.442486,-3.87969,0.3297003,GPM6B,glycoprotein M6B
38878_at,3.23E-02,1.86E-02,-2.442331,-3.88003,-0.1997861,SMAP1,small ArfGAP 1
41534_at,3.23E-02,1.86E-02,2.4422,-3.88031,0.4724057,PCDH7,protocadherin 7
376_at,3.23E-02,1.86E-02,2.441974,-3.8808,0.7166917,SEMA3C,semaphorin 3C
40719_at,3.23E-02,1.86E-02,-2.441843,-3.88109,-0.1395036,TRAF3IP3,TRAF3 interacting protein 3
34709_r_at,3.23E-02,1.86E-02,2.441808,-3.88116,0.1195218,STAG2,stromal antigen 2
41442_at,3.24E-02,1.87E-02,-2.441057,-3.88279,-0.1270149,CBFA2T3,CBFA2/RUNX1 translocation partner 3
1093_at,3.24E-02,1.87E-02,2.440765,-3.88342,0.2485315,PPP2R1B,protein phosphatase 2 scaffold subunit Abeta
38027_at,3.24E-02,1.87E-02,-2.440705,-3.88355,-0.1744754,FBLN1,fibulin 1
491_at,3.24E-02,1.87E-02,2.440617,-3.88374,0.2542606,PTPRG,"protein tyrosine phosphatase, receptor type G"
40508_at,3.24E-02,1.87E-02,2.440476,-3.88404,0.6921344,GSTA4,glutathione S-transferase alpha 4
1040_s_at,3.24E-02,1.87E-02,-2.44009,-3.88488,-0.1115845,ABI2,abl-interactor 2
34573_at,3.25E-02,1.87E-02,2.439726,-3.88567,0.1430248,EFNA3,ephrin A3
33777_at,3.25E-02,1.88E-02,-2.439284,-3.88662,-0.2241616,TBXAS1,thromboxane A synthase 1
212_at,3.25E-02,1.88E-02,-2.438832,-3.8876,-0.1540305,ROR2,receptor tyrosine kinase like orphan receptor 2
39942_at,3.26E-02,1.88E-02,-2.4384,-3.88853,-0.2287591,BATF,basic leucine zipper ATF-like transcription factor
35961_at,3.27E-02,1.89E-02,-2.43708,-3.89139,-0.5142223,,
1209_at,3.27E-02,1.89E-02,2.436975,-3.89161,0.1436339,TRAF6,TNF receptor associated factor 6
37584_at,3.27E-02,1.89E-02,-2.436242,-3.8932,-0.211691,FANCG,Fanconi anemia complementation group G
39602_at,3.27E-02,1.89E-02,-2.436094,-3.89352,-0.1625197,MYRIP,myosin VIIA and Rab interacting protein
32049_f_at,3.28E-02,1.89E-02,2.435646,-3.89449,0.1006553,TCEB3,transcription elongation factor B subunit 3
38995_at,3.28E-02,1.90E-02,-2.434942,-3.89601,-0.3072947,CLDN5,claudin 5
32163_f_at,3.28E-02,1.90E-02,-2.434501,-3.89696,-0.7052438,ERVH-1,endogenous retrovirus group H member 1
33772_at,3.29E-02,1.90E-02,-2.434344,-3.8973,-0.150102,PTGER4,prostaglandin E receptor 4
31873_at,3.29E-02,1.90E-02,-2.434208,-3.89759,-0.2321414,NAA10,"N(alpha)-acetyltransferase 10, NatA catalytic subunit"
35819_at,3.29E-02,1.90E-02,2.433331,-3.89949,0.2381083,CYC1,cytochrome c1
819_at,3.29E-02,1.90E-02,-2.433249,-3.89967,-0.2537798,TIMP4,TIMP metallopeptidase inhibitor 4
38339_at,3.30E-02,1.91E-02,2.432234,-3.90186,0.4532494,BBOX1,gamma-butyrobetaine hydroxylase 1
38133_at,3.32E-02,1.92E-02,-2.430344,-3.90594,-0.0748473,SLC5A12,solute carrier family 5 member 12
446_at,3.32E-02,1.92E-02,-2.430139,-3.90638,-0.3469793,CSNK1G2,casein kinase 1 gamma 2
39798_at,3.32E-02,1.92E-02,2.429616,-3.9075,0.1703452,RPS28,ribosomal protein S28
36831_at,3.32E-02,1.92E-02,-2.429531,-3.90769,-0.2072257,DSTYK,dual serine/threonine and tyrosine protein kinase
41678_at,3.32E-02,1.92E-02,-2.429085,-3.90865,-0.2759819,EPHB2,EPH receptor B2
36708_at,3.32E-02,1.92E-02,-2.428876,-3.9091,-0.1668522,CPM,carboxypeptidase M
